severity,code,position_id,event_id,strategy,signal_id,contract_address,entry_time,exit_time,entry_price,exit_price,pnl_pct,reason,anomaly_type,details_json
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_141126,FjCTpAv1fvQxryWNVkQP1N2XeqkbPwWxgxEftbWPbonk,2025-07-09T10:50:00+00:00,2025-07-09T16:49:00+00:00,0.0002356478578615,0.0002367856378061,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_141146,BJssriYGNkMqLW2MUXxztWYbY3UBF87ZYKq3KDstaxX,2025-07-09T12:19:00+00:00,2025-07-09T18:17:00+00:00,0.000192363927762,0.0001512206920171,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_141174,Dj2xFMCzDBW1R9zr8eQFApBRxEvR2mF9B85NDceqckw9,2025-07-09T14:01:00+00:00,2025-07-09T19:36:00+00:00,4.242818068484797e-05,3.31571898931547e-05,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_141223,8TpHSgXoNdqZnzyHXv5mp7K4kdDgXvuStehkCmTabonk,2025-07-09T19:12:00+00:00,2025-07-10T01:10:00+00:00,0.0003370179712359,0.0005400697158361,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_141234,cDkTvtXwJLqAS5NqpiwoTT2cbe6GkPBfBwkb5kppump,2025-07-09T20:27:00+00:00,2025-07-10T00:59:00+00:00,0.0001826571577367,0.000833342248191,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_141493,8eVgWdy5gkoZNeSqRLTjzffGHq8aZQvFxBqbvTXDbonk,2025-07-10T17:43:00+00:00,2025-07-10T23:42:00+00:00,0.0003174408803979,0.0009572793328607,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_141798,DLehJ1mGvhq3GCwr3zZMzPxNwutK7bY1DsW9xPbpump,2025-07-11T19:40:00+00:00,2025-07-12T01:39:00+00:00,0.0002665693717673,0.0004211676492071,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_141804,FGftaHdkbPYoRTPmjd6FQoTwYCxdXrgxezLdtixCpump,2025-07-11T19:55:00+00:00,2025-07-12T01:54:00+00:00,0.0002338707689513,0.0003684826073606,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_141818,CZQnHH2FHrDyaoh8jRkUmYKhFxXg2dFmWUFELbavbonk,2025-07-11T21:18:00+00:00,2025-07-12T03:17:00+00:00,0.0001954595258212,0.000687895071345,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_141894,BWLCBrca2iY21gwX4UCjbR9YAjZHxvhzUU1pTCDrbonk,2025-07-12T06:32:00+00:00,2025-07-12T12:31:00+00:00,7.981106816286176e-05,0.0002510667211881,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_141983,8gej9zsTFxnQF1MRHxpq1swfp9AifxTtuSppbwjubonk,2025-07-12T15:57:00+00:00,2025-07-12T21:56:00+00:00,0.0001170183245588,0.0002841460762395,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_142055,5nDSCvBxXY7hEsAbpjJr51WaLDDKgmFjNWAc6wD2pump,2025-07-12T23:10:00+00:00,2025-07-13T05:09:00+00:00,0.0001466235706728,0.0004484143644082,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_142074,7nFYpHyhDgzg3ioU2JFko5kaVwm6bjkL4MtbUiVAiYbJ,2025-07-13T01:50:00+00:00,2025-07-13T07:42:00+00:00,0.0077013725615868,0.0130802549974165,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_142277,Ey2zpSAJ5gVLfYDD5WjccbksJD3E9jPFMPaJ8wxvpump,2025-07-13T21:30:00+00:00,2025-07-14T03:29:00+00:00,0.0004164780361121,0.0006289132239132,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_142410,9tqjeRS1swj36Ee5C1iGiwAxjQJNGAVCzaTLwFY8bonk,2025-07-14T10:48:00+00:00,2025-07-14T16:47:00+00:00,0.0010363115786853,0.0018202889507709,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_142537,2rVgh6tcU1Hhk58XwD631E2D6iqLV28prSdpBXaLbonk,2025-07-14T19:14:00+00:00,2025-07-15T01:13:00+00:00,0.0008673639161824,0.0026207730722442,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_142559,777Z92HqqGEav312yx8CfakajosBRFFUMbemyLaqbonk,2025-07-14T20:39:00+00:00,2025-07-15T02:38:00+00:00,0.000253138317213,0.0003840147602669,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_142905,HD3JBABeFkdZwUgKwhwJYqjLNrPWXEaDVfH4uMqRpump,2025-07-16T04:39:00+00:00,2025-07-16T10:38:00+00:00,0.0035014399106526,0.0048347397311248,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_142931,CuWokSWLxxQKVxTx51qA9d9QyAggUfKj6Ji6kkGmbonk,2025-07-16T06:30:00+00:00,2025-07-16T12:29:00+00:00,7.463175476924066e-05,6.811489141514675e-05,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_143023,CffTf8NJJ6NNthsGrBDBQ9cZJ21DBenFQXwFs9Mtbonk,2025-07-16T14:01:00+00:00,2025-07-16T20:00:00+00:00,0.0002597059189365,0.0003486769881218,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_143074,jZGmEwwaW94iiU32wa6RADgVEhdpQpa6MtGERfJpump,2025-07-16T19:02:00+00:00,2025-07-17T01:01:00+00:00,0.0005936912079882,0.0009441815842048,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_143536,8vUMf7qEThPQVctatG2c66rycPBo5KbjxLQYc8Mobonk,2025-07-18T11:16:00+00:00,2025-07-18T15:50:00+00:00,8.799814249300971e-05,0.0004014765739836,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_143751,4SngaZ3N9ELjCqh6P3MeA3r4Hi2Dx1MDn2H4ijcDbonk,2025-07-19T10:05:00+00:00,2025-07-19T16:04:00+00:00,0.0001919254519632,0.000347569988562,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_144043,2H5gDNyUAW11MAAyVJmTT4mKEvXzJ4odMHhRZXZDbonk,2025-07-20T16:52:00+00:00,2025-07-20T22:51:00+00:00,0.0001513895265572,0.0001207409105908,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_144275,A5Q2Hb41mFr7oCKurLZc3hrtB5ZAS8R7njxeWexu1bS,2025-07-21T17:52:00+00:00,2025-07-21T23:51:00+00:00,0.0001909398491153,0.0001769191774137,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_144371,GKKwq9dGr367VzZUBuC7w4n75V5LfewgU5fyqLGbonk,2025-07-22T04:11:00+00:00,2025-07-22T10:10:00+00:00,0.0002709255503951,0.0007794292882815,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_144443,88HPgV4Bp6ZrhgUrm2YmaB8XBrXNYDWMxLPzRH9W3GP6,2025-07-22T13:40:00+00:00,2025-07-22T16:01:00+00:00,0.0001836996733916,0.0008380985487397,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_144483,6opdPfd5dbkaxihfV9PQ4hudTqDgwxKqC9GKuvc4bonk,2025-07-22T18:32:00+00:00,2025-07-23T00:31:00+00:00,0.0004226005458447,0.0004872506135758,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_144587,2EyNf2PCNT7eQ9ag1RDXw3qn3Cy22WdTA9T6HKDebonk,2025-07-23T05:34:00+00:00,2025-07-23T11:33:00+00:00,9.383208425208454e-05,0.0001499554616065,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_144844,87egPM7xbFTC2yu2j6mpDwF48AxpYUUsDXfCoXobonk,2025-07-24T14:30:00+00:00,2025-07-24T20:28:00+00:00,5.8188429166066365e-05,5.712636213363385e-05,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_145096,MyBBADbeeJKqLAk7KJcLGg8tWtEPRmFjE1Uo4KSbonk,2025-07-25T19:50:00+00:00,2025-07-26T01:49:00+00:00,0.0001399364685738,0.0001922447977977,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_145113,FMimSfAe49ahHzSuqYoimYra1z6ZVoy7iD2aW2Znpump,2025-07-25T23:43:00+00:00,2025-07-26T03:48:00+00:00,7.025617361254421e-05,0.0002557729055323,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_145237,GMLEFvNsZ8WgZuewxVqdT2reNgABdfVPnjWsjmm6bonk,2025-07-26T12:53:00+00:00,2025-07-26T18:52:00+00:00,0.0006886862180299,0.001533147867202,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_145328,xo8qqdpDR3eowTeSmw362sDaWQZZo5ZfA5ThYE3bonk,2025-07-26T22:16:00+00:00,2025-07-27T04:15:00+00:00,0.0001145373860129,0.0003225658173318,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_145549,2oe456vwiJgoC2Khigh4Be8qWc46Aw5YCLXPJdY6jups,2025-07-27T22:25:00+00:00,2025-07-28T04:24:00+00:00,0.0018795617222424,0.0033549863056918,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_145594,6YGmqZ8i3b4TrDDh5mqComviPUKpwGWTyfFNoWfctech,2025-07-28T04:12:00+00:00,2025-07-28T10:11:00+00:00,0.0002390962102028,0.0007762435601846,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_145856,7hZmPPkBDYbFpvzQW54sX3DQHQjEVsVcCFRWsvCdbonk,2025-07-29T07:06:00+00:00,2025-07-29T13:05:00+00:00,0.0003602516064465,0.0009029780903351,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_145915,7nVqEn9XabTLVs8q1xrZ2nC9bUEtAkSnGomkoNvdpump,2025-07-29T12:47:00+00:00,2025-07-29T18:46:00+00:00,0.0001830625691386,0.0006329991366909,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_145992,nWPwMoa1hodu3QJ3gY6btcy3zG4AtV24CV67YtYbonk,2025-07-29T19:12:00+00:00,2025-07-30T01:12:00+00:00,0.0003029208646532,0.0009270674224198,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_146073,2qqJLwt3DyYCjMVPKbfEmXSrHJqaVvaR4AbgfDXDbonk,2025-07-30T02:03:00+00:00,2025-07-30T08:02:00+00:00,0.0007980239965617,0.0014287574992273,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_146613,3akGxRigg7eJRpaWUSqwmjTVAMFyPzxz2NdeHvdRbonk,2025-08-01T09:03:00+00:00,2025-08-01T14:59:00+00:00,6.499978772740313e-05,5.639443710370863e-05,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_146668,ySqdHx6No1UTuGpEm2QoS6e2zwbRdQsCeC3PRrvbonk,2025-08-01T14:56:00+00:00,2025-08-01T20:55:00+00:00,0.0003479389914678,0.0003754622585694,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_146730,ATEe3MqHCzy4dKMm9DgCvd2cYBKxMTCPPb1ZnLnmbonk,2025-08-01T21:33:00+00:00,2025-08-02T03:32:00+00:00,0.0003368470486658,0.0005168335015299,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_146929,6xUYNCTUSAWDz7DThjJ2GoyqBA4g8mCgBvM6cYKXbonk,2025-08-02T20:57:00+00:00,2025-08-03T02:56:00+00:00,0.0003564403094963,0.0010765528341593,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_147009,FyrBf5xKg5EwKZ9pHvSpJeLLuCWBicTpm3VvZcsibonk,2025-08-03T07:09:00+00:00,2025-08-03T09:44:00+00:00,0.0004898940384067,0.002235058315807,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_147053,GbCmr4N2TMR1p3AHf9BqqAU8CVjkyDdAyAnmoNqBbonk,2025-08-03T12:32:00+00:00,2025-08-03T18:31:00+00:00,0.0042248066377974,0.0084095447631843,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_147113,5oJEpN4iJpy2Tp3FQbSgibvHuTF3H2tUXw46dqj2bonk,2025-08-03T18:19:00+00:00,2025-08-04T00:15:00+00:00,8.470667682723462e-05,6.707197805006399e-05,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_147214,4K1xjc5Vg2T7bB46smbY915CKZroEb4z6Q1MTXRVbonk,2025-08-04T05:40:00+00:00,2025-08-04T11:19:00+00:00,7.66964992914997e-05,6.478622184299902e-05,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_147338,HmkHT8LWueZZRnVBGh2VcDg3K9qunF1kfa4u31bJbonk,2025-08-04T18:33:00+00:00,2025-08-05T00:32:00+00:00,0.0001194599546971,0.0002458541941488,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_147448,GbzLdAPEJU3fLtSvkPxo8U6pHFhjpACiPWMSv69Mbonk,2025-08-05T07:48:00+00:00,2025-08-05T13:47:00+00:00,0.0003044746569653,0.0005071761683947,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_147703,AjfpaByYw3bJh7QobL6z4teZHYAcRSfV1yRCehsYbonk,2025-08-06T09:00:00+00:00,2025-08-06T14:58:00+00:00,0.0001127722944586,9.119364593644384e-05,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
P1,position_closed_but_no_close_event,,,Runner_Ladder_2x_5x_10x,tg_1758611100_147743,Bj8yqpGGJ4izJrUtUoVG27vTBDVaUYkWGfhoqSwBpump,2025-08-06T12:25:00+00:00,2025-08-06T18:24:00+00:00,0.0001891259502204,0.000213418808224,,,position_closed_but_no_close_event,"{""status"": ""closed"", ""events_count"": 2}"
