timestamp,event_type,strategy,signal_id,contract_address,position_id,meta_json
2025-07-01T03:47:34+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_139097,DHJVYXsikcimtcVo49FAZqYd1XPYPaXezYhbKArJbonk,,{}
2025-07-01T03:47:34+00:00,attempt_rejected_no_candles,Runner_Ladder_2x_5x_10x,tg_1758611100_139097,DHJVYXsikcimtcVo49FAZqYd1XPYPaXezYhbKArJbonk,,"{""detail"": ""no_candles""}"
2025-07-01T05:46:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_139116,DPgmdXrqGHykj26xTGsmoNpFMfjaFB93cHvURriHpump,,{}
2025-07-01T05:46:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_139116,DPgmdXrqGHykj26xTGsmoNpFMfjaFB93cHvURriHpump,,"{""size"": 1.0, ""open_positions"": 1}"
2025-07-01T09:31:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_139158,4cjmXiM4Mg7F5Q5mXJF4Xn9y36wY9xLHK5nzcN4qpump,,{}
2025-07-01T09:31:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_139158,4cjmXiM4Mg7F5Q5mXJF4Xn9y36wY9xLHK5nzcN4qpump,,"{""size"": 0.89995, ""open_positions"": 2}"
2025-07-01T10:20:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_139169,A4u2PhhSxFUJdXRrqzbpQhgYEWZ56Mj5gFSFhYSFpump,,{}
2025-07-01T10:20:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_139169,A4u2PhhSxFUJdXRrqzbpQhgYEWZ56Mj5gFSFhYSFpump,,"{""size"": 0.8099049999999999, ""open_positions"": 3}"
2025-07-01T11:18:00+00:00,executed_close,Runner_Ladder_2x_5x_10x,tg_1758611100_139116,DPgmdXrqGHykj26xTGsmoNpFMfjaFB93cHvURriHpump,,"{""entry_time"": ""2025-07-01T05:46:00+00:00"", ""exit_time"": ""2025-07-01T11:18:00+00:00"", ""pnl_pct"": -0.9475903360194321, ""pnl_sol"": -0.9475903360194321, ""fees_total_sol"": 0.00020963865592227293, ""close_reason"": ""unknown""}"
2025-07-01T12:44:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_139190,5RcXsuKg6nWH9UEKdf22XLwwKJE2EmcGuHNadpgGDa9v,,{}
2025-07-01T12:44:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_139190,5RcXsuKg6nWH9UEKdf22XLwwKJE2EmcGuHNadpgGDa9v,,"{""size"": 0.7340345025324645, ""open_positions"": 3}"
2025-07-01T13:45:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_139201,6NWctRoMdzNjEwNqHmQv5b1nEi5XURek63wDdrawsBLV,,{}
2025-07-01T13:45:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_139201,6NWctRoMdzNjEwNqHmQv5b1nEi5XURek63wDdrawsBLV,,"{""size"": 0.660581052279218, ""open_positions"": 4}"
2025-07-01T15:52:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_139216,DaPKQjewgFoCdgtK7X7V33PDQmG69r8Qvst9ZCjZpump,,{}
2025-07-01T15:52:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_139216,DaPKQjewgFoCdgtK7X7V33PDQmG69r8Qvst9ZCjZpump,,"{""size"": 0.7369616181457763, ""open_positions"": 4}"
2025-07-01T16:14:00+00:00,executed_close,Runner_Ladder_2x_5x_10x,tg_1758611100_139169,A4u2PhhSxFUJdXRrqzbpQhgYEWZ56Mj5gFSFhYSFpump,,"{""entry_time"": ""2025-07-01T10:20:00+00:00"", ""exit_time"": ""2025-07-01T16:14:00+00:00"", ""pnl_pct"": -0.9289829072980869, ""pnl_sol"": -0.7523879015352569, ""fees_total_sol"": 0.00023006839385897315, ""close_reason"": ""unknown""}"
2025-07-01T16:59:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_139226,t8w3Tr9crxWCKdr8B91n4mxAaCmYAXXWvs64WYdpump,,{}
2025-07-01T16:59:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_139226,t8w3Tr9crxWCKdr8B91n4mxAaCmYAXXWvs64WYdpump,,"{""size"": 0.6688941593382872, ""open_positions"": 4}"
2025-07-01T18:43:00+00:00,executed_close,Runner_Ladder_2x_5x_10x,tg_1758611100_139190,5RcXsuKg6nWH9UEKdf22XLwwKJE2EmcGuHNadpgGDa9v,,"{""entry_time"": ""2025-07-01T12:44:00+00:00"", ""exit_time"": ""2025-07-01T18:43:00+00:00"", ""pnl_pct"": -0.8182494028416647, ""pnl_sol"": -0.6006232933623675, ""fees_total_sol"": 0.0005336448366803914, ""close_reason"": ""unknown""}"
2025-07-01T18:55:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_139250,EeKce1KYy6FzSr6hTkBgmAJhosxkwfpY9vDW94Tpbonk,,{}
2025-07-01T18:55:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_139250,EeKce1KYy6FzSr6hTkBgmAJhosxkwfpY9vDW94Tpbonk,,"{""size"": 0.6151924998378001, ""open_positions"": 4}"
2025-07-01T19:25:00+00:00,executed_close,Runner_Ladder_2x_5x_10x,tg_1758611100_139201,6NWctRoMdzNjEwNqHmQv5b1nEi5XURek63wDdrawsBLV,,"{""entry_time"": ""2025-07-01T13:45:00+00:00"", ""exit_time"": ""2025-07-01T19:25:00+00:00"", ""pnl_pct"": -0.17211720780316517, ""pnl_sol"": -0.11369736624597568, ""fees_total_sol"": 0.002187534744133024, ""close_reason"": ""unknown""}"
2025-07-01T21:51:00+00:00,executed_close,Runner_Ladder_2x_5x_10x,tg_1758611100_139216,DaPKQjewgFoCdgtK7X7V33PDQmG69r8Qvst9ZCjZpump,,"{""entry_time"": ""2025-07-01T15:52:00+00:00"", ""exit_time"": ""2025-07-01T21:51:00+00:00"", ""pnl_pct"": -0.6189002013288002, ""pnl_sol"": -0.4561056938420193, ""fees_total_sol"": 0.0011234236972150202, ""close_reason"": ""unknown""}"
2025-07-01T22:57:00+00:00,executed_close,Runner_Ladder_2x_5x_10x,tg_1758611100_139226,t8w3Tr9crxWCKdr8B91n4mxAaCmYAXXWvs64WYdpump,,"{""entry_time"": ""2025-07-01T16:59:00+00:00"", ""exit_time"": ""2025-07-01T22:57:00+00:00"", ""pnl_pct"": -0.6515534738500893, ""pnl_sol"": -0.4358203131548962, ""fees_total_sol"": 0.000932295384733578, ""close_reason"": ""unknown""}"
2025-07-01T23:35:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_139291,DxzQNenW6q4jMs76e6jjhqvJbZ39gEUTAn5gdd1Nbonk,,{}
2025-07-01T23:35:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_139291,DxzQNenW6q4jMs76e6jjhqvJbZ39gEUTAn5gdd1Nbonk,,"{""size"": 0.6591302701234512, ""open_positions"": 2}"
2025-07-02T04:15:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_139330,HLRs2Yj3GHWuWrrxotQo2oQ9P2oUSYwqstwYtBkBbonk,,{}
2025-07-02T04:15:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_139330,HLRs2Yj3GHWuWrrxotQo2oQ9P2oUSYwqstwYtBkBbonk,,"{""size"": 0.6814123208999023, ""open_positions"": 2}"
2025-07-02T04:39:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_139335,FJjKH9Xp2SvNDNUSN7X9T4uMNafFEYzbZpnwEZXKpump,,"{""size"": 0.6132210888099121, ""open_positions"": 3}"
2025-07-02T04:39:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_139335,FJjKH9Xp2SvNDNUSN7X9T4uMNafFEYzbZpnwEZXKpump,,{}
2025-07-02T05:11:00+00:00,executed_close,Runner_Ladder_2x_5x_10x,tg_1758611100_139291,DxzQNenW6q4jMs76e6jjhqvJbZ39gEUTAn5gdd1Nbonk,,"{""entry_time"": ""2025-07-01T23:35:00+00:00"", ""exit_time"": ""2025-07-02T05:11:00+00:00"", ""pnl_pct"": -0.926074366852538, ""pnl_sol"": -0.6104036475779173, ""fees_total_sol"": 0.00019490649018213263, ""close_reason"": ""unknown""}"
2025-07-02T05:18:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_139345,6mfaa4KbMHfGfXtWmjpkXoNMLsYSPD69qsGtPqbkpump,,{}
2025-07-02T05:18:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_139345,6mfaa4KbMHfGfXtWmjpkXoNMLsYSPD69qsGtPqbkpump,,"{""size"": 0.5566521515344561, ""open_positions"": 3}"
2025-07-02T10:14:00+00:00,executed_close,Runner_Ladder_2x_5x_10x,tg_1758611100_139330,HLRs2Yj3GHWuWrrxotQo2oQ9P2oUSYwqstwYtBkBbonk,,"{""entry_time"": ""2025-07-02T04:15:00+00:00"", ""exit_time"": ""2025-07-02T10:14:00+00:00"", ""pnl_pct"": 0.48984847959674815, ""pnl_sol"": 0.3337887893713086, ""fees_total_sol"": 0.004060804441084809, ""close_reason"": ""unknown""}"
2025-07-02T10:38:00+00:00,executed_close,Runner_Ladder_2x_5x_10x,tg_1758611100_139335,FJjKH9Xp2SvNDNUSN7X9T4uMNafFEYzbZpnwEZXKpump,,"{""entry_time"": ""2025-07-02T04:39:00+00:00"", ""exit_time"": ""2025-07-02T10:38:00+00:00"", ""pnl_pct"": -0.08008900318720713, ""pnl_sol"": -0.04911226573615968, ""fees_total_sol"": 0.0022564352922950226, ""close_reason"": ""unknown""}"
2025-07-02T11:17:00+00:00,executed_close,Runner_Ladder_2x_5x_10x,tg_1758611100_139345,6mfaa4KbMHfGfXtWmjpkXoNMLsYSPD69qsGtPqbkpump,,"{""entry_time"": ""2025-07-02T05:18:00+00:00"", ""exit_time"": ""2025-07-02T11:17:00+00:00"", ""pnl_pct"": -0.47491308435249247, ""pnl_sol"": -0.2643613901966796, ""fees_total_sol"": 0.0011691630453510848, ""close_reason"": ""unknown""}"
2025-07-02T11:46:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_139413,57vRgzy9iteSQRPQgX2L4RcsjxgstfMNZhswtBKLpump,,{}
2025-07-02T11:46:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_139413,57vRgzy9iteSQRPQgX2L4RcsjxgstfMNZhswtBKLpump,,"{""size"": 0.6871983655714117, ""open_positions"": 1}"
2025-07-02T17:11:00+00:00,executed_close,Runner_Ladder_2x_5x_10x,tg_1758611100_139413,57vRgzy9iteSQRPQgX2L4RcsjxgstfMNZhswtBKLpump,,"{""entry_time"": ""2025-07-02T11:46:00+00:00"", ""exit_time"": ""2025-07-02T17:11:00+00:00"", ""pnl_pct"": -0.9527109967941874, ""pnl_sol"": -0.654701439858876, ""fees_total_sol"": 0.00012998770285014422, ""close_reason"": ""unknown""}"
2025-07-02T17:54:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_139478,2KqzGcQLTEPrm6u5teGQMzR4M3v7RB5184qth1hxn3Jy,,{}
2025-07-02T17:54:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_139478,2KqzGcQLTEPrm6u5teGQMzR4M3v7RB5184qth1hxn3Jy,,"{""size"": 0.6216152228152391, ""open_positions"": 1}"
2025-07-02T19:20:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_139500,25MrUAQBxY5wS21eLNFrW32PmwuDcy3mfBK1bHCTwSRz,,{}
2025-07-02T19:20:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_139500,25MrUAQBxY5wS21eLNFrW32PmwuDcy3mfBK1bHCTwSRz,,"{""size"": 0.5594037005337151, ""open_positions"": 2}"
2025-07-02T20:07:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_139507,DTf1r45zDHV8XkKLaQbXzsecBBVWsoVRx6PYC8Vypump,,{}
2025-07-02T20:07:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_139507,DTf1r45zDHV8XkKLaQbXzsecBBVWsoVRx6PYC8Vypump,,"{""size"": 0.5034133304803436, ""open_positions"": 3}"
2025-07-02T23:53:00+00:00,executed_close,Runner_Ladder_2x_5x_10x,tg_1758611100_139478,2KqzGcQLTEPrm6u5teGQMzR4M3v7RB5184qth1hxn3Jy,,"{""entry_time"": ""2025-07-02T17:54:00+00:00"", ""exit_time"": ""2025-07-02T23:53:00+00:00"", ""pnl_pct"": -0.9478897036758103, ""pnl_sol"": -0.5892226693547097, ""fees_total_sol"": 0.00012957021384212009, ""close_reason"": ""unknown""}"
2025-07-03T01:16:00+00:00,executed_close,Runner_Ladder_2x_5x_10x,tg_1758611100_139500,25MrUAQBxY5wS21eLNFrW32PmwuDcy3mfBK1bHCTwSRz,,"{""entry_time"": ""2025-07-02T19:20:00+00:00"", ""exit_time"": ""2025-07-03T01:16:00+00:00"", ""pnl_pct"": -0.8079282265287775, ""pnl_sol"": -0.4519580396858398, ""fees_total_sol"": 0.0004297826433914964, ""close_reason"": ""unknown""}"
2025-07-03T02:02:00+00:00,executed_close,Runner_Ladder_2x_5x_10x,tg_1758611100_139507,DTf1r45zDHV8XkKLaQbXzsecBBVWsoVRx6PYC8Vypump,,"{""entry_time"": ""2025-07-02T20:07:00+00:00"", ""exit_time"": ""2025-07-03T02:02:00+00:00"", ""pnl_pct"": -0.973729315447015, ""pnl_sol"": -0.49018831767552695, ""fees_total_sol"": 5.29000512192665e-05, ""close_reason"": ""unknown""}"
2025-07-03T07:05:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_139626,8pFhEs3ZMCMVekQDCVvUYLBAPJdUkYWxUeNUMdq7jups,,"{""size"": 0.46811709485278624, ""open_positions"": 1}"
2025-07-03T07:05:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_139626,8pFhEs3ZMCMVekQDCVvUYLBAPJdUkYWxUeNUMdq7jups,,{}
2025-07-03T14:39:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_139711,EZzRUjAZpbBwrsjeqxCQyWebJ7uTrZvx7Jf77hfxpump,,{}
2025-07-03T14:39:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_139711,EZzRUjAZpbBwrsjeqxCQyWebJ7uTrZvx7Jf77hfxpump,,"{""size"": 0.47835150923656705, ""open_positions"": 1}"
2025-07-03T15:28:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_139717,ryAgfsmgmadESGttuG8LwKDsBsT7EisVkLxFcGKpump,,{}
2025-07-03T15:28:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_139717,ryAgfsmgmadESGttuG8LwKDsBsT7EisVkLxFcGKpump,,"{""size"": 0.4304663583129104, ""open_positions"": 2}"
2025-07-03T17:06:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_139683,EoLW32eUjN9XibMLEb53CMzLtg9XxnHFU6fbpSukjups,,{}
2025-07-03T17:06:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_139683,EoLW32eUjN9XibMLEb53CMzLtg9XxnHFU6fbpSukjups,,"{""size"": 0.3873697224816193, ""open_positions"": 3}"
2025-07-03T17:34:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_139742,w2ZUkG3MTYrmDLoUbRcQduCWECNGPvPZs1vhxaDpump,,{}
2025-07-03T17:34:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_139742,w2ZUkG3MTYrmDLoUbRcQduCWECNGPvPZs1vhxaDpump,,"{""size"": 0.34858275023345736, ""open_positions"": 4}"
2025-07-03T18:37:00+00:00,executed_close,Runner_Ladder_2x_5x_10x,tg_1758611100_139683,EoLW32eUjN9XibMLEb53CMzLtg9XxnHFU6fbpSukjups,,"{""entry_time"": ""2025-07-03T17:06:00+00:00"", ""exit_time"": ""2025-07-03T18:37:00+00:00"", ""pnl_pct"": 0.27316093601854885, ""pnl_sol"": 0.10581427597832464, ""fees_total_sol"": 0.0019727359938397915, ""close_reason"": ""unknown""}"
2025-07-03T20:38:00+00:00,executed_close,Runner_Ladder_2x_5x_10x,tg_1758611100_139711,EZzRUjAZpbBwrsjeqxCQyWebJ7uTrZvx7Jf77hfxpump,,"{""entry_time"": ""2025-07-03T14:39:00+00:00"", ""exit_time"": ""2025-07-03T20:38:00+00:00"", ""pnl_pct"": -0.9333227170040682, ""pnl_sol"": -0.4464563302836694, ""fees_total_sol"": 0.0001275807158115927, ""close_reason"": ""unknown""}"
2025-07-03T21:34:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_139796,J4VRowz8cZjPHXQBZe3vbgnm9BoBrtuF3ewYxy9Spump,,{}
2025-07-03T21:34:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_139796,J4VRowz8cZjPHXQBZe3vbgnm9BoBrtuF3ewYxy9Spump,,"{""size"": 0.5031105973466548, ""open_positions"": 2}"
2025-07-03T23:33:00+00:00,executed_close,Runner_Ladder_2x_5x_10x,tg_1758611100_139742,w2ZUkG3MTYrmDLoUbRcQduCWECNGPvPZs1vhxaDpump,,"{""entry_time"": ""2025-07-03T17:34:00+00:00"", ""exit_time"": ""2025-07-03T23:33:00+00:00"", ""pnl_pct"": -0.9541611636825906, ""pnl_sol"": -0.3326041226024335, ""fees_total_sol"": 6.391451052409694e-05, ""close_reason"": ""unknown""}"
2025-07-04T03:28:00+00:00,executed_close,Runner_Ladder_2x_5x_10x,tg_1758611100_139796,J4VRowz8cZjPHXQBZe3vbgnm9BoBrtuF3ewYxy9Spump,,"{""entry_time"": ""2025-07-03T21:34:00+00:00"", ""exit_time"": ""2025-07-04T03:28:00+00:00"", ""pnl_pct"": -0.941948049209322, ""pnl_sol"": -0.4739040457072181, ""fees_total_sol"": 0.00011682620655774703, ""close_reason"": ""unknown""}"
2025-07-04T04:42:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_139836,BFgdzMkTPdKKJeTipv2njtDEwhKxkgFueJQfJGt1jups,,{}
2025-07-04T04:42:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_139836,BFgdzMkTPdKKJeTipv2njtDEwhKxkgFueJQfJGt1jups,,"{""size"": 0.4571499814673273, ""open_positions"": 1}"
2025-07-04T08:25:00+00:00,executed_close,Runner_Ladder_2x_5x_10x,tg_1758611100_139836,BFgdzMkTPdKKJeTipv2njtDEwhKxkgFueJQfJGt1jups,,"{""entry_time"": ""2025-07-04T04:42:00+00:00"", ""exit_time"": ""2025-07-04T08:25:00+00:00"", ""pnl_pct"": -0.17023338148375855, ""pnl_sol"": -0.07782218719042068, ""fees_total_sol"": 0.0015173111771076275, ""close_reason"": ""unknown""}"
2025-07-04T09:16:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_139922,83kGGSggYGP2ZEEyvX54SkZR1kFn84RgGCDyptbDbonk,,"{""size"": 0.4491160316305746, ""open_positions"": 1}"
2025-07-04T09:16:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_139922,83kGGSggYGP2ZEEyvX54SkZR1kFn84RgGCDyptbDbonk,,{}
2025-07-04T16:38:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_140010,9NT3GXSvPPZxjTNyGfgwPZVahfdMV8iJiHqEtjBDpump,,{}
2025-07-04T16:38:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_140010,9NT3GXSvPPZxjTNyGfgwPZVahfdMV8iJiHqEtjBDpump,,"{""size"": 0.5562148308730243, ""open_positions"": 1}"
2025-07-04T19:13:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_140045,P79VPZFfDreHPQVEF9BHZtAipDpviczpcnBXHWspump,,{}
2025-07-04T19:13:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_140045,P79VPZFfDreHPQVEF9BHZtAipDpviczpcnBXHWspump,,"{""size"": 0.5005433477857218, ""open_positions"": 2}"
2025-07-05T06:44:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_140145,5vdsNXpd7uQLdUMu2e4Ypm9c9swNaLhMQzta4ooMpump,,{}
2025-07-05T06:44:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_140145,5vdsNXpd7uQLdUMu2e4Ypm9c9swNaLhMQzta4ooMpump,,"{""size"": 0.6982634518935067, ""open_positions"": 1}"
2025-07-05T07:35:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_140152,9E1TrvTBSwfJvHSzgyZJCipQC3v1abPN76panRg2bonk,,"{""size"": 0.6283871067041561, ""open_positions"": 2}"
2025-07-05T07:35:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_140152,9E1TrvTBSwfJvHSzgyZJCipQC3v1abPN76panRg2bonk,,{}
2025-07-05T09:22:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_140171,FV6Xcw9K5GZRb2jDN7e6xXgzs4ZDgJM1BE6nWRqRbonk,,"{""size"": 0.5654983960337405, ""open_positions"": 3}"
2025-07-05T09:22:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_140171,FV6Xcw9K5GZRb2jDN7e6xXgzs4ZDgJM1BE6nWRqRbonk,,{}
2025-07-05T12:42:00+00:00,executed_close,Runner_Ladder_2x_5x_10x,tg_1758611100_140145,5vdsNXpd7uQLdUMu2e4Ypm9c9swNaLhMQzta4ooMpump,,"{""entry_time"": ""2025-07-05T06:44:00+00:00"", ""exit_time"": ""2025-07-05T12:42:00+00:00"", ""pnl_pct"": -0.2565110321077861, ""pnl_sol"": -0.17911227872834884, ""fees_total_sol"": 0.0020766046926606885, ""close_reason"": ""unknown""}"
2025-07-05T13:34:00+00:00,executed_close,Runner_Ladder_2x_5x_10x,tg_1758611100_140152,9E1TrvTBSwfJvHSzgyZJCipQC3v1abPN76panRg2bonk,,"{""entry_time"": ""2025-07-05T07:35:00+00:00"", ""exit_time"": ""2025-07-05T13:34:00+00:00"", ""pnl_pct"": -0.3612593198765008, ""pnl_sol"": -0.22701069878710556, ""fees_total_sol"": 0.0016055056316682248, ""close_reason"": ""unknown""}"
2025-07-05T15:26:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_140220,9HBLhDZc2hyuDL7avTo14FEVcjs4fQ6yA5JuYL9cbonk,,{}
2025-07-05T15:26:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_140220,9HBLhDZc2hyuDL7avTo14FEVcjs4fQ6yA5JuYL9cbonk,,"{""size"": 0.6892946036930747, ""open_positions"": 1}"
2025-07-05T17:02:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_140240,GZcGneiDq6L6PsEPBjPJuDcEezc3NRNE5F47XqcZpump,,{}
2025-07-05T17:02:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_140240,GZcGneiDq6L6PsEPBjPJuDcEezc3NRNE5F47XqcZpump,,"{""size"": 0.6203151433237672, ""open_positions"": 2}"
2025-07-05T20:45:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_140271,1QMoP7gFmBMJhN62C9uBErawfBgExdR65mJbCBeboop,,{}
2025-07-05T20:45:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_140271,1QMoP7gFmBMJhN62C9uBErawfBgExdR65mJbCBeboop,,"{""size"": 0.5582336289913905, ""open_positions"": 3}"
2025-07-05T21:25:00+00:00,executed_close,Runner_Ladder_2x_5x_10x,tg_1758611100_140220,9HBLhDZc2hyuDL7avTo14FEVcjs4fQ6yA5JuYL9cbonk,,"{""entry_time"": ""2025-07-05T15:26:00+00:00"", ""exit_time"": ""2025-07-05T21:25:00+00:00"", ""pnl_pct"": -0.3491783610126124, ""pnl_sol"": -0.24068675997238603, ""fees_total_sol"": 0.0017944313748827767, ""close_reason"": ""unknown""}"
2025-07-06T02:44:00+00:00,executed_close,Runner_Ladder_2x_5x_10x,tg_1758611100_140271,1QMoP7gFmBMJhN62C9uBErawfBgExdR65mJbCBeboop,,"{""entry_time"": ""2025-07-05T20:45:00+00:00"", ""exit_time"": ""2025-07-06T02:44:00+00:00"", ""pnl_pct"": -0.13150410832060988, ""pnl_sol"": -0.07341001561509096, ""fees_total_sol"": 0.0019392944535052137, ""close_reason"": ""unknown""}"
2025-07-06T16:48:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_140483,G48A1YcFvPRCvZoMh6zdM2kas6pCsfbGmjQwJvBSpump,,{}
2025-07-06T16:48:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_140483,G48A1YcFvPRCvZoMh6zdM2kas6pCsfbGmjQwJvBSpump,,"{""size"": 0.7941934425822841, ""open_positions"": 1}"
2025-07-06T22:08:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_140532,BfWJKtrUCZjMQ7vftvxBNLrBUuqhm4QYK74wKM7xbonk,,{}
2025-07-06T22:08:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_140532,BfWJKtrUCZjMQ7vftvxBNLrBUuqhm4QYK74wKM7xbonk,,"{""size"": 0.7147240983240557, ""open_positions"": 2}"
2025-07-06T22:47:00+00:00,executed_close,Runner_Ladder_2x_5x_10x,tg_1758611100_140483,G48A1YcFvPRCvZoMh6zdM2kas6pCsfbGmjQwJvBSpump,,"{""entry_time"": ""2025-07-06T16:48:00+00:00"", ""exit_time"": ""2025-07-06T22:47:00+00:00"", ""pnl_pct"": -0.9103636117599376, ""pnl_sol"": -0.7230048108252668, ""fees_total_sol"": 0.00028475452702807214, ""close_reason"": ""unknown""}"
2025-07-07T04:02:00+00:00,executed_close,Runner_Ladder_2x_5x_10x,tg_1758611100_140532,BfWJKtrUCZjMQ7vftvxBNLrBUuqhm4QYK74wKM7xbonk,,"{""entry_time"": ""2025-07-06T22:08:00+00:00"", ""exit_time"": ""2025-07-07T04:02:00+00:00"", ""pnl_pct"": -0.23845476582890435, ""pnl_sol"": -0.1704293674981375, ""fees_total_sol"": 0.002177178923303713, ""close_reason"": ""unknown""}"
2025-07-07T16:10:00+00:00,attempt_received,Runner_Ladder_2x_5x_10x,tg_1758611100_140699,5aUemPEExdpnRYwrHTsALeQgDFda63dAP5bNnSdgbonk,,{}
2025-07-07T16:10:00+00:00,attempt_accepted_open,Runner_Ladder_2x_5x_10x,tg_1758611100_140699,5aUemPEExdpnRYwrHTsALeQgDFda63dAP5bNnSdgbonk,,"{""size"": 0.7044038314049106, ""open_positions"": 1}"
